from_file,from_label,from_pkg,field_num,field_label,to_file,to_label,to_pkg
810.3,REMINDER EXTRACT SUMMARY,(unpackaged),1.0,EXTRACT DEFINITION,810.2,REMINDER EXTRACT DEFINITION,(unpackaged)
810.4,REMINDER LIST RULE,(unpackaged),1.0,REMINDER TERM,811.5,REMINDER TERM,(unpackaged)
810.4,REMINDER LIST RULE,(unpackaged),4.0,USE EXISTING PT LIST,810.5,REMINDER PATIENT LIST,(unpackaged)
810.4,REMINDER LIST RULE,(unpackaged),9.0,REMINDER DEFINITION,811.9,REMINDER DEFINITION,(unpackaged)
810.5,REMINDER PATIENT LIST,(unpackaged),0.05,EXTRACT DEFINITION,810.2,REMINDER EXTRACT DEFINITION,(unpackaged)
810.5,REMINDER PATIENT LIST,(unpackaged),0.06,LIST RULE,810.4,REMINDER LIST RULE,(unpackaged)
810.5,REMINDER PATIENT LIST,(unpackaged),0.07,CREATOR,200.0,NEW PERSON,SOCIAL WORK
810.9,REMINDER LOCATION LIST,(unpackaged),101.0,SPONSOR,811.6,REMINDER SPONSOR,(unpackaged)
811.2,REMINDER TAXONOMY,(unpackaged),101.0,SPONSOR,811.6,REMINDER SPONSOR,(unpackaged)
811.2,REMINDER TAXONOMY,(unpackaged),223.0,UCUM CODE,757.5,UCUM CODES,(unpackaged)
811.4,REMINDER COMPUTED FINDINGS,(unpackaged),101.0,SPONSOR,811.6,REMINDER SPONSOR,(unpackaged)
811.5,REMINDER TERM,(unpackaged),101.0,SPONSOR,811.6,REMINDER SPONSOR,(unpackaged)
811.9,REMINDER DEFINITION,(unpackaged),1.4,RELATED REMINDER GUIDELINE,811.9,REMINDER DEFINITION,(unpackaged)
811.9,REMINDER DEFINITION,(unpackaged),51.0,LINKED REMINDER DIALOG,801.41,REMINDER DIALOG,(unpackaged)
811.9,REMINDER DEFINITION,(unpackaged),101.0,SPONSOR,811.6,REMINDER SPONSOR,(unpackaged)
812.0,PCE CUSTOMIZE REPORT,(unpackaged),0.01,USER NAME,200.0,NEW PERSON,SOCIAL WORK
815.0,PCE PARAMETERS,(unpackaged),501.0,PXPT LOCATION,9999999.06,LOCATION,(unpackaged)
815.0,PCE PARAMETERS,(unpackaged),650.0,MANAGEMENT MAIL GROUP,3.8,MAIL GROUP,MAILMAN
818.0,COMPACT ACT EPISODE OF CARE,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
839.01,PCE DEVICE INTERFACE MODULE ERRORS,(unpackaged),0.02,PATIENT NAME,9000001.0,PATIENT/IHS,(unpackaged)
839.01,PCE DEVICE INTERFACE MODULE ERRORS,(unpackaged),0.03,VISIT,9000010.0,VISIT,(unpackaged)
839.01,PCE DEVICE INTERFACE MODULE ERRORS,(unpackaged),0.06,DATA SOURCE,839.7,PCE DATA SOURCE,(unpackaged)
839.7,PCE DATA SOURCE,(unpackaged),0.02,INTERFACE DEVICE,3.5,DEVICE,KERNEL
839.7,PCE DATA SOURCE,(unpackaged),0.04,INSTITUTION,4.0,INSTITUTION,KERNEL
853.0,VPS CONFIG HISTORY,(unpackaged),0.02,CLINIC,44.0,HOSPITAL LOCATION,SCHEDULING
853.5,VPS MRAR PDO,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
853.8,VPS CLINICAL SURVEY,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
860.1,ORDER CHECK PATIENT ACTIVE DATA,(unpackaged),0.01,PATIENT,2.0,PATIENT,PATIENT FILE
860.3,ORDER CHECK ELEMENT,(unpackaged),0.02,ELEMENT CONTEXT,860.6,ORDER CHECK DATA CONTEXT,(unpackaged)
860.4,ORDER CHECK DATA FIELD,(unpackaged),101.0,DATATYPE,864.1,OCX MDD DATATYPE,(unpackaged)
860.5,ORDER CHECK DATA SOURCE,(unpackaged),0.02,CONTEXT,860.6,ORDER CHECK DATA CONTEXT,(unpackaged)
860.7,ORDER CHECK PATIENT RULE EVENT,(unpackaged),0.01,NAME,860.1,ORDER CHECK PATIENT ACTIVE DATA,(unpackaged)
863.0,OCX MDD CLASS,(unpackaged),0.03,PARENT CLASS,863.0,OCX MDD CLASS,(unpackaged)
863.3,OCX MDD LINK,(unpackaged),0.02,PARENT SUBJECT,863.2,OCX MDD SUBJECT,(unpackaged)
863.3,OCX MDD LINK,(unpackaged),0.03,DESCENDANT SUBJECT,863.2,OCX MDD SUBJECT,(unpackaged)
863.3,OCX MDD LINK,(unpackaged),0.05,ATTRIBUTE,863.4,OCX MDD ATTRIBUTE,(unpackaged)
863.4,OCX MDD ATTRIBUTE,(unpackaged),2.0,PARENT ATTRIBUTE,863.4,OCX MDD ATTRIBUTE,(unpackaged)
863.5,OCX MDD VALUES,(unpackaged),0.03,CREATED BY,200.0,NEW PERSON,SOCIAL WORK
863.6,OCX MDD METHOD,(unpackaged),0.03,CLASS FILE,863.0,OCX MDD CLASS,(unpackaged)
863.9,OCX MDD CONDITION/FUNCTION,(unpackaged),0.02,DATATYPE,864.1,OCX MDD DATATYPE,(unpackaged)
863.9,OCX MDD CONDITION/FUNCTION,(unpackaged),0.03,CODE GENERATOR FUNCTION,863.7,OCX MDD PUBLIC FUNCTION,(unpackaged)
864.1,OCX MDD DATATYPE,(unpackaged),2.0,PARENT DATA TYPE,864.1,OCX MDD DATATYPE,(unpackaged)
869.2,HL LOWER LEVEL PROTOCOL PARAMETER,HEALTH LEVEL SEVEN,0.02,LLP TYPE,869.1,HL LOWER LEVEL PROTOCOL TYPE,HEALTH LEVEL SEVEN
869.2,HL LOWER LEVEL PROTOCOL PARAMETER,HEALTH LEVEL SEVEN,100.01,MAIL GROUP,3.8,MAIL GROUP,MAILMAN
869.2,HL LOWER LEVEL PROTOCOL PARAMETER,HEALTH LEVEL SEVEN,200.01,HLLP DEVICE,3.5,DEVICE,KERNEL
869.2,HL LOWER LEVEL PROTOCOL PARAMETER,HEALTH LEVEL SEVEN,300.01,X3.28 DEVICE,3.5,DEVICE,KERNEL
869.2,HL LOWER LEVEL PROTOCOL PARAMETER,HEALTH LEVEL SEVEN,400.06,STARTUP NODE,14.7,TASKMAN SITE PARAMETERS,KERNEL
869.3,HL COMMUNICATION SERVER PARAMETERS,HEALTH LEVEL SEVEN,0.02,DOMAIN,4.2,DOMAIN,MAILMAN
869.3,HL COMMUNICATION SERVER PARAMETERS,HEALTH LEVEL SEVEN,0.04,INSTITUTION,4.0,INSTITUTION,KERNEL
869.3,HL COMMUNICATION SERVER PARAMETERS,HEALTH LEVEL SEVEN,0.05,MAIL GROUP,3.8,MAIL GROUP,MAILMAN
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,0.02,INSTITUTION,4.0,INSTITUTION,KERNEL
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,0.03,MAILMAN DOMAIN,4.2,DOMAIN,MAILMAN
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,2.0,LLP TYPE,869.1,HL LOWER LEVEL PROTOCOL TYPE,HEALTH LEVEL SEVEN
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,18.0,GROSS COMMUNICATIONS ERROR,771.7,HL7 ERROR MESSAGE,HEALTH LEVEL SEVEN
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,100.01,MAIL GROUP,3.8,MAIL GROUP,MAILMAN
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,200.01,HLLP DEVICE,3.5,DEVICE,KERNEL
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,300.01,X3.28 DEVICE,3.5,DEVICE,KERNEL
870.0,HL LOGICAL LINK,HEALTH LEVEL SEVEN,400.06,STARTUP NODE,14.7,TASKMAN SITE PARAMETERS,KERNEL
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,0.05,SERVICE,49.0,SERVICE/SECTION,INTERIM MANAGEMENT SUPPORT
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,0.09,RACE,10.0,RACE,REGISTRATION
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,0.11,STATE OF ISSUE,5.0,STATE,PATIENT FILE
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,1.04,STATE,5.0,STATE,PATIENT FILE
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,2.04,STATE [WORK],5.0,STATE,PATIENT FILE
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,3.03,HAIR COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,3.04,EYE COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.0,ESP MASTER NAME INDEX,POLICE & SECURITY,3.05,SKIN TONE,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,0.02,DECAL COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,0.03,OWNER NAME,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,0.08,FACILITY,40.8,MEDICAL CENTER DIVISION,REGISTRATION
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,1.02,STATE,5.0,STATE,PATIENT FILE
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,1.03,VEHICLE MAKE,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,1.06,VEHICLE COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,2.01,WEAPON MAKE,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,3.05,PET COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,4.01,BICYCLE MAKE,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,4.04,BICYCLE COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,4.05,PARENT/GUARDIAN,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,5.01,SPONSOR,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,6.01,VEHICLE,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,6.02,BICYCLE,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,6.03,WEAPON,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,6.04,PET,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY,6.05,GOLF,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
910.8,ESP EVIDENCE,POLICE & SECURITY,0.02,UOR NUMBER,912.0,ESP OFFENSE REPORT,POLICE & SECURITY
910.8,ESP EVIDENCE,POLICE & SECURITY,0.05,FACILITY,40.8,MEDICAL CENTER DIVISION,REGISTRATION
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,0.06,INVESTIGATING OFFICER,200.0,NEW PERSON,SOCIAL WORK
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,0.07,FACILITY,40.8,MEDICAL CENTER DIVISION,REGISTRATION
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,5.01,INSTITUTION,4.0,INSTITUTION,KERNEL
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,5.03,USER,200.0,NEW PERSON,SOCIAL WORK
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,5.07,DELETING USER,200.0,NEW PERSON,SOCIAL WORK
912.0,ESP OFFENSE REPORT,POLICE & SECURITY,6.03,REOPENED USER,200.0,NEW PERSON,SOCIAL WORK
912.5,ESP POLICE TRAINING,POLICE & SECURITY,0.01,ATTENDEE,200.0,NEW PERSON,SOCIAL WORK
912.8,ESP CRIME TYPES,POLICE & SECURITY,0.02,CATEGORY,912.7,ESP CRIME CATEGORIES,POLICE & SECURITY
912.9,ESP CRIME SUB-TYPES,POLICE & SECURITY,0.02,TYPE,912.8,ESP CRIME TYPES,POLICE & SECURITY
912.9,ESP CRIME SUB-TYPES,POLICE & SECURITY,0.03,CATEGORY,912.7,ESP CRIME CATEGORIES,POLICE & SECURITY
913.0,ESP WANTS & WARRANTS,POLICE & SECURITY,0.01,NAME,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
913.0,ESP WANTS & WARRANTS,POLICE & SECURITY,0.04,UOR NUMBER,912.0,ESP OFFENSE REPORT,POLICE & SECURITY
913.0,ESP WANTS & WARRANTS,POLICE & SECURITY,2.01,REPORTING OFFICER,200.0,NEW PERSON,SOCIAL WORK
913.0,ESP WANTS & WARRANTS,POLICE & SECURITY,2.02,REVIEWED BY,200.0,NEW PERSON,SOCIAL WORK
914.0,ESP VIOLATIONS,POLICE & SECURITY,0.04,OFFENSE CHARGED,915.0,ESP OFFENSE CODES,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,0.06,ISSUING OFFICER,200.0,NEW PERSON,SOCIAL WORK
914.0,ESP VIOLATIONS,POLICE & SECURITY,0.09,OFFENDER,910.0,ESP MASTER NAME INDEX,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,0.1,FACILITY,40.8,MEDICAL CENTER DIVISION,REGISTRATION
914.0,ESP VIOLATIONS,POLICE & SECURITY,1.01,DECAL #,910.2,ESP POLICE REGISTRATION LOG,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,1.02,DECAL COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,1.04,LICENSE TAG STATE,5.0,STATE,PATIENT FILE
914.0,ESP VIOLATIONS,POLICE & SECURITY,1.05,VEHICLE MAKE,910.7,ESP SELECTABLES,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,1.08,VEHICLE COLOR,910.7,ESP SELECTABLES,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,2.02,DISPOSITION,911.2,ESP DISPOSITION CODES,POLICE & SECURITY
914.0,ESP VIOLATIONS,POLICE & SECURITY,5.01,INSTITUTION,4.0,INSTITUTION,KERNEL
916.0,ESP DAILY JOURNAL,POLICE & SECURITY,0.5,FACILITY,40.8,MEDICAL CENTER DIVISION,REGISTRATION
920.0,VACCINE INFORMATION STATEMENT,(unpackaged),0.04,LANGUAGE,0.85,,(unpackaged)
920.0,VACCINE INFORMATION STATEMENT,(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.0,VACCINE INFORMATION STATEMENT,(unpackaged)
920.05,IMM DEFAULT RESPONSES,(unpackaged),0.01,FACILITY,4.0,INSTITUTION,KERNEL
920.1,IMMUNIZATION INFO SOURCE,(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.1,IMMUNIZATION INFO SOURCE,(unpackaged)
920.2,IMM ADMINISTRATION ROUTE,(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.2,IMM ADMINISTRATION ROUTE,(unpackaged)
920.3,IMM ADMINISTRATION SITE (BODY),(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.3,IMM ADMINISTRATION SITE (BODY),(unpackaged)
920.4,IMM CONTRAINDICATION REASONS,(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.4,IMM CONTRAINDICATION REASONS,(unpackaged)
920.5,IMM REFUSAL REASONS,(unpackaged),99.97,REPLACED BY VHA STANDARD TERM,920.5,IMM REFUSAL REASONS,(unpackaged)
920.6,IMM ROUTES TO SITES,(unpackaged),0.01,ROUTE,920.2,IMM ADMINISTRATION ROUTE,(unpackaged)
920.77,PX ICE MESSAGE,(unpackaged),0.02,PARENT ELEMENT,920.77,PX ICE MESSAGE,(unpackaged)
984.9,MPIF CMOR REQUEST,(unpackaged),0.02,REQUESTED BY,200.0,NEW PERSON,SOCIAL WORK
984.9,MPIF CMOR REQUEST,(unpackaged),0.04,PATIENT,2.0,PATIENT,PATIENT FILE
984.9,MPIF CMOR REQUEST,(unpackaged),0.07,SITE,4.0,INSTITUTION,KERNEL
984.9,MPIF CMOR REQUEST,(unpackaged),0.09,CMOR AFTER APPROVAL,4.0,INSTITUTION,KERNEL
984.9,MPIF CMOR REQUEST,(unpackaged),2.01,REVIEWED BY,200.0,NEW PERSON,SOCIAL WORK
987.5,WII ADMISSIONS DISCHARGES,(unpackaged),0.01,MOVEMENT TIME,405.0,PATIENT MOVEMENT,REGISTRATION
987.5,WII ADMISSIONS DISCHARGES,(unpackaged),10.0,STATUS CHANGED BY,200.0,NEW PERSON,SOCIAL WORK
987.5,WII ADMISSIONS DISCHARGES,(unpackaged),18.0,PATIENTS INTERNAL ENTRY NUMBER,2.0,PATIENT,PATIENT FILE
987.6,WII PARAMETERS,(unpackaged),0.01,FACILITY REVIEWER MAIL GROUP,3.8,MAIL GROUP,MAILMAN
990.8,CIRN REPOSITORY SITE PARAMETER,(unpackaged),0.5,PACKAGE MANAGER MAIL GROUP,3.8,MAIL GROUP,MAILMAN
990.8,CIRN REPOSITORY SITE PARAMETER,(unpackaged),10.0,STANDARD TIMEZONE,4.4,MAILMAN TIME ZONE,MAILMAN
990.8,CIRN REPOSITORY SITE PARAMETER,(unpackaged),11.0,DST TIMEZONE,4.4,MAILMAN TIME ZONE,MAILMAN
991.1,CIRN HL7 EXCEPTION LOG,(unpackaged),5.0,EVENT CLASS,995.0,CIRN EVENT ASSOCIATION,(unpackaged)
991.11,CIRN HL7 EXCEPTION TYPE,(unpackaged),6.0,MAIL GROUP,3.8,MAIL GROUP,MAILMAN
991.8,CIRN SITE PARAMETER,(unpackaged),0.03,NEW REQUEST MAILGROUP,3.8,MAIL GROUP,MAILMAN
991.8,CIRN SITE PARAMETER,(unpackaged),18.0,CMOR LAST PATIENT PROCESSED,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),30.0,CMOR COMP LAST PATIENT,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),50.0,ADMIN POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),51.0,IRM POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),52.0,HL7 POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),53.0,ALT ADMIN POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),54.0,ALT IRM POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),55.0,ALT HL7 POINT OF CONTACT,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),103.0,REL INIT LAST,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),104.0,REL INIT USER,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),108.0,MAR INIT LAST,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),109.0,MAR INIT USER,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),113.0,ELIG INIT LAST,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),114.0,ELIG INIT USER,200.0,NEW PERSON,SOCIAL WORK
991.8,CIRN SITE PARAMETER,(unpackaged),118.0,PSEUDO INIT LAST,2.0,PATIENT,PATIENT FILE
991.8,CIRN SITE PARAMETER,(unpackaged),119.0,PSEUDO INIT USER,200.0,NEW PERSON,SOCIAL WORK
995.0,CIRN EVENT ASSOCIATION,(unpackaged),1.0,HL7 EVENT PROTOCOL,101.0,PROTOCOL,ORDER ENTRY/RESULTS REPORTING
995.1,CIRN EVENT EXCEPTION,(unpackaged),0.03,TYPE,995.0,CIRN EVENT ASSOCIATION,(unpackaged)
995.2,CIRN EVENT STATISTICS,(unpackaged),0.02,TYPE,995.0,CIRN EVENT ASSOCIATION,(unpackaged)
996.0,EXTENSIBLE EDITOR,(unpackaged),11.0,PARENT CONFIGURATION,996.0,EXTENSIBLE EDITOR,(unpackaged)
1927.09,NUPA SAVED NOTES,(unpackaged),0.01,NAME,200.0,NEW PERSON,SOCIAL WORK
1927.09,NUPA SAVED NOTES,(unpackaged),1.0,NOTE,8925.1,TIU DOCUMENT DEFINITION,(unpackaged)
1927.09,NUPA SAVED NOTES,(unpackaged),4.0,PATIENT,2.0,PATIENT,PATIENT FILE
1927.2,NUPA ASSESSMENT PROBLEMS,(unpackaged),4.0,TAB,1927.23,NUPA PLAN DESCRIPTION TABS,(unpackaged)
1927.24,NUPA ASSESSMENT INTERVENTIONS,(unpackaged),1.0,PROBLEM,1927.2,NUPA ASSESSMENT PROBLEMS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),3.0,HAD HEALTH FACTOR,9999999.64,HEALTH FACTORS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),4.0,HAD EDUCATION TOPIC,9999999.09,EDUCATION TOPICS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),6.0,RECEIVED PREV HEALTH FACTOR,9999999.64,HEALTH FACTORS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),7.0,RECEIVED PREV EDUCATION TOPIC,9999999.09,EDUCATION TOPICS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),11.0,DECLINED HEALTH FACTOR,9999999.64,HEALTH FACTORS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),12.0,DECLINED EDUCATION TOPIC,9999999.09,EDUCATION TOPICS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),14.0,N/A HEALTH FACTOR,9999999.64,HEALTH FACTORS,(unpackaged)
1927.32,NUPA PCE INFO,(unpackaged),15.0,N/A EDUCATION TOPIC,9999999.09,EDUCATION TOPICS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),1.0,PATIENT,2.0,PATIENT,PATIENT FILE
1927.4,NUPA CARE PLANS,(unpackaged),2.0,ENTERED BY,200.0,NEW PERSON,SOCIAL WORK
1927.4,NUPA CARE PLANS,(unpackaged),14.0,LEVEL OF UNDERSTANDING,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),18.0,LATEST DNR NOTE,8925.0,TIU DOCUMENT,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),19.0,WARD,44.0,HOSPITAL LOCATION,SCHEDULING
1927.4,NUPA CARE PLANS,(unpackaged),24.0,READINESS TO LEARN,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),76.0,SLING TYPE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),77.0,SLING SIZE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),172.0,EDUCATIONAL LEVEL,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),200.0,TRACH TYPE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),203.0,TOBACCO SCREEN,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),210.0,EDEMA-RIGHT ARM,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),210.5,EDEMA-LEFT ARM,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),211.0,EDEMA-RIGHT HAND,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),211.5,EDEMA-LEFT HAND,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),212.0,EDEMA-RIGHT LEG,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),212.5,EDEMA-LEFT LEG,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),213.0,EDEMA-PEDAL RIGHT,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),213.5,EDEMA-PEDAL LEFT,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),214.0,EDEMA-FACIAL,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),215.0,EDEMA-PERIORBITAL,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),216.0,EDEMA-SACRAL,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),216.1,EDEMA-RIGHT HIP,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),216.2,EDEMA-LEFT HIP,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),219.0,CARDIAC RHYTHMS,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),223.0,MOTOR-RIGHT ARM,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),223.1,MOTOR-LEFT ARM,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),223.2,MOTOR-RIGHT LEG,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),223.3,MOTOR-LEFT LEG,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),224.0,PUPIL SIZE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),224.1,RIGHT EYE REACTIVITY,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),224.2,LEFT EYE REACTIVITY,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),225.0,SPEECH/LANGUAGE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),231.0,ABNORMAL DISCHARGE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),240.0,ATTITUDE,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),240.5,BEHAVIOR,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),242.0,THOUGHTS OF HARMING YOURSELF,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
1927.4,NUPA CARE PLANS,(unpackaged),242.1,PLAN,1927.41,NUPA COMPONENT ITEMS,(unpackaged)
